,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
0,Breast Cancer Diagnostic,0,KMeans,0.83333333,0,KMeans,0.83333333,1
1,Landsat Satellite,2.9366317298508733,Linear,0.71794872,1,Linear,0.63157895,0.79824562
2,Object Images,4.0369361984224845,Gaussian,0.06772229,2,Gaussian,0.73684211,0.90350878
3,Pen-Based Recognition of Handwritten Text,4.26963311013882,KMeans,0.88648649,3,Gaussian,0.73684211,0.90350878
4,Speech Accent Data,5.326478099297951,Linear,0.11764706,4,Linear,0.63157895,0.79824562
5,Thyroid Disease,6.212988389534104,KMeans,0.22317597,5,KMeans,0.83333333,1.0
6,Pen-Based Recognition of Handwritten Text (Local),9.788458498858187,KMeans,0.52631579,6,KMeans,0.83333333,1.0
7,Letter Recognition,14.587761185328056,KMeans,0.44545455,7,KMeans,0.83333333,1.0
8,KDD-Cup99 HTTP,81.42763965520174,RPCA,0.93849658,8,KMeans,0.83333333,1.0
9,,,,,,,,
10,KDD-Cup99 HTTP,0,RPCA,0.93849658,0,RPCA,0.93849658,1
11,Landsat Satellite,2.9366317298508733,Linear,0.71794872,1,Linear,0.92639843,0.98790185
12,Object Images,4.0369361984224845,Gaussian,0.06772229,2,Gaussian,0.17305478,0.23455819999999994
13,Pen-Based Recognition of Handwritten Text,4.26963311013882,KMeans,0.88648649,3,Gaussian,0.17305478,0.23455819999999994
14,Speech Accent Data,5.326478099297951,Linear,0.11764706,4,Linear,0.92639843,0.98790185
15,Thyroid Disease,6.212988389534104,KMeans,0.22317597,5,KMeans,0.38537271,0.4468761299999999
16,Pen-Based Recognition of Handwritten Text (Local),9.788458498858187,KMeans,0.52631579,6,KMeans,0.38537271,0.4468761299999999
17,Letter Recognition,14.587761185328056,KMeans,0.44545455,7,KMeans,0.38537271,0.4468761299999999
18,KDD-Cup99 HTTP,81.42763965520174,RPCA,0.93849658,8,KMeans,0.38537271,0.4468761299999999
19,,,,,,,,
20,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1
21,Landsat Satellite,2.9366317298508733,Linear,0.71794872,1,Linear,0.02505219,0.4987364000000001
22,Object Images,4.0369361984224845,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001
23,Pen-Based Recognition of Handwritten Text,4.26963311013882,KMeans,0.88648649,3,Gaussian,0.01392758,0.4876117900000001
24,Speech Accent Data,5.326478099297951,Linear,0.11764706,4,Linear,0.02505219,0.4987364000000001
25,Thyroid Disease,6.212988389534104,KMeans,0.22317597,5,KMeans,0.52631579,1.0
26,Pen-Based Recognition of Handwritten Text (Local),9.788458498858187,KMeans,0.52631579,6,KMeans,0.52631579,1.0
27,Letter Recognition,14.587761185328056,KMeans,0.44545455,7,KMeans,0.52631579,1.0
28,KDD-Cup99 HTTP,81.42763965520174,RPCA,0.93849658,8,KMeans,0.52631579,1.0
29,,,,,,,,
30,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1
31,Landsat Satellite,2.9366317298508733,Linear,0.71794872,1,Linear,0.22222222,0.77676767
32,Object Images,4.0369361984224845,Gaussian,0.06772229,2,Gaussian,0.25806452,0.81260997
33,Pen-Based Recognition of Handwritten Text,4.26963311013882,KMeans,0.88648649,3,Gaussian,0.25806452,0.81260997
34,Speech Accent Data,5.326478099297951,Linear,0.11764706,4,Linear,0.22222222,0.77676767
35,Thyroid Disease,6.212988389534104,KMeans,0.22317597,5,KMeans,0.44545455,1.0
36,Pen-Based Recognition of Handwritten Text (Local),9.788458498858187,KMeans,0.52631579,6,KMeans,0.44545455,1.0
37,Letter Recognition,14.587761185328056,KMeans,0.44545455,7,KMeans,0.44545455,1.0
38,KDD-Cup99 HTTP,81.42763965520174,RPCA,0.93849658,8,KMeans,0.44545455,1.0
39,,,,,,,,
40,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1
41,Landsat Satellite,2.9366317298508733,Linear,0.71794872,1,Linear,0.19112628,0.96795031
42,Object Images,4.0369361984224845,Gaussian,0.06772229,2,Gaussian,0.18115942,0.95798345
43,Pen-Based Recognition of Handwritten Text,4.26963311013882,KMeans,0.88648649,3,Gaussian,0.18115942,0.95798345
44,Speech Accent Data,5.326478099297951,Linear,0.11764706,4,Linear,0.19112628,0.96795031
45,Thyroid Disease,6.212988389534104,KMeans,0.22317597,5,KMeans,0.22317597,1.0
46,Pen-Based Recognition of Handwritten Text (Local),9.788458498858187,KMeans,0.52631579,6,KMeans,0.22317597,1.0
47,Letter Recognition,14.587761185328056,KMeans,0.44545455,7,KMeans,0.22317597,1.0
48,KDD-Cup99 HTTP,81.42763965520174,RPCA,0.93849658,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Landsat Satellite,2.9366317298508733,Linear,0.71794872,1,Linear,0.0663518,0.99862951
